datetime,portfolio_value,cash,return
2020-03-09 09:30:00-04:00,138636.41607666016,506675.95501708984,0.08621126240728483
2020-03-10 09:30:00-04:00,147237.44140625,760005.5680541992,0.06204015923805928
2020-03-11 09:30:00-04:00,201157.56805419922,760005.5680541992,0.36621205946642044
2020-03-12 09:30:00-04:00,190763.63342285156,576453.5680541992,-0.05167061190830835
2020-03-13 09:30:00-04:00,190763.63342285156,576453.5680541992,0.0
2020-03-14 09:30:00-04:00,190763.63342285156,576453.5680541992,0.0
2020-03-16 09:30:00-04:00,217224.93789672852,576453.5680541992,0.13871252082529884
2020-03-17 09:30:00-04:00,230111.06805419922,576453.5680541992,0.05932159669253512
2020-03-18 09:30:00-04:00,228437.5508666992,441370.0508666992,-0.007272649688913946
2020-03-19 09:30:00-04:00,225518.35195312498,441370.0508666992,-0.01277898008667444
2020-03-20 09:30:00-04:00,225518.35195312498,441370.0508666992,0.0
2020-03-21 09:30:00-04:00,225518.35195312498,441370.0508666992,0.0
2020-03-23 09:30:00-04:00,232736.25249633787,441370.0508666992,0.03200582338732749
2020-03-24 09:30:00-04:00,223435.75521240232,441370.0508666992,-0.03996153235337452
2020-03-25 09:30:00-04:00,219297.24706420896,441370.0508666992,-0.018522139145810468
2020-03-26 09:30:00-04:00,215959.74706420896,441370.0508666992,-0.015219069298315402
2020-03-27 09:30:00-04:00,215959.74706420896,441370.0508666992,0.0
2020-03-28 09:30:00-04:00,215959.74706420896,441370.0508666992,0.0
2020-03-30 09:30:00-04:00,209471.65303955076,441370.0508666992,-0.030043071048463377
2020-03-31 09:30:00-04:00,220667.85466918943,441370.0508666992,0.05344972203720899
2020-04-01 09:30:00-04:00,223150.94869384763,441370.0508666992,0.011252631373884103
2020-04-02 09:30:00-04:00,218193.6557556152,441370.0508666992,-0.022214975859383812
2020-04-03 09:30:00-04:00,218193.6557556152,441370.0508666992,0.0
2020-04-04 09:30:00-04:00,218193.6557556152,441370.0508666992,0.0
2020-04-06 09:30:00-04:00,197323.15847167966,441370.0508666992,-0.09565125627351534
2020-04-07 09:30:00-04:00,202885.65847167966,441370.0508666992,0.028189798111296405
2020-04-08 09:30:00-04:00,194323.8628173828,441370.0508666992,-0.04220010285000997
2020-04-09 09:30:00-04:00,194323.8628173828,441370.0508666992,0.0
2020-04-10 09:30:00-04:00,194323.8628173828,441370.0508666992,0.0
2020-04-13 09:30:00-04:00,191297.84108886716,441370.0508666992,-0.015572054222488085
2020-04-14 09:30:00-04:00,197009.59722290037,661939.3594909668,0.02985792260655895
2020-04-15 09:30:00-04:00,194363.11971435545,661939.3594909668,-0.01343324155701231
2020-04-16 09:30:00-04:00,183927.85131225584,661939.3594909668,-0.053689549835564176
2020-04-17 09:30:00-04:00,183927.85131225584,661939.3594909668,0.0
2020-04-18 09:30:00-04:00,183927.85131225584,661939.3594909668,0.0
2020-04-20 09:30:00-04:00,198416.59108886716,661939.3594909668,0.07877403924005866
2020-04-21 09:30:00-04:00,195703.0992675781,661939.3594909668,-0.013675730473938774
2020-04-22 09:30:00-04:00,192118.62584838865,661939.3594909668,-0.018315874570225987
2020-04-23 09:30:00-04:00,191716.59108886716,661939.3594909668,-0.002092638117444978
2020-04-24 09:30:00-04:00,191716.59108886716,661939.3594909668,0.0
2020-04-25 09:30:00-04:00,191716.59108886716,661939.3594909668,0.0
2020-04-27 09:30:00-04:00,174480.87789306638,661939.3594909668,-0.0899020428952414
2020-04-28 09:30:00-04:00,175060.758996582,-156408.84961547854,0.003323465072608167
2020-04-29 09:30:00-04:00,175265.4106689453,-156408.84961547854,0.0011690322464972258
2020-04-30 09:30:00-04:00,167988.61760864255,-156408.84961547854,-0.041518706015801876
2020-05-01 09:30:00-04:00,167988.61760864255,-156408.84961547854,0.0
2020-05-02 09:30:00-04:00,167988.61760864255,-156408.84961547854,0.0
2020-05-04 09:30:00-04:00,169500.8470397949,-156408.84961547854,0.009001975566435894
2020-05-05 09:30:00-04:00,171092.64010009763,-156408.84961547854,0.0093910625704956
2020-05-06 09:30:00-04:00,170762.90038452146,-156408.84961547854,-0.0019272583284895006
2020-05-07 09:30:00-04:00,174560.4762207031,-156408.84961547854,0.02223888108968808
2020-05-08 09:30:00-04:00,174560.4762207031,-156408.84961547854,0.0
2020-05-09 09:30:00-04:00,174560.4762207031,-156408.84961547854,0.0
2020-05-11 09:30:00-04:00,177630.39010009763,-156408.84961547854,0.017586534740619886
2020-05-12 09:30:00-04:00,168841.36760864255,-156408.84961547854,-0.049479272586759104
2020-05-13 09:30:00-04:00,160757.314263916,-156408.84961547854,-0.047879577494684744
2020-05-14 09:30:00-04:00,157936.3915176391,157936.3915176391,-0.017547710094520275
2020-05-15 09:30:00-04:00,157936.3915176391,157936.3915176391,0.0
2020-05-16 09:30:00-04:00,157936.3915176391,157936.3915176391,0.0
2020-05-18 09:30:00-04:00,157936.3915176391,157936.3915176391,0.0
2020-05-19 09:30:00-04:00,157936.3915176391,157936.3915176391,0.0
2020-05-20 09:30:00-04:00,157936.3915176391,157936.3915176391,0.0
2020-05-21 09:30:00-04:00,157936.3915176391,157936.3915176391,0.0
2020-05-22 09:30:00-04:00,157936.3915176391,157936.3915176391,0.0
2020-05-23 09:30:00-04:00,157936.3915176391,157936.3915176391,0.0
2020-05-26 09:30:00-04:00,157936.3915176391,157936.3915176391,0.0
2020-05-27 09:30:00-04:00,157936.3915176391,157936.3915176391,0.0
2020-05-28 09:30:00-04:00,157936.3915176391,157936.3915176391,0.0
2020-05-29 09:30:00-04:00,157936.3915176391,157936.3915176391,0.0
2020-05-30 09:30:00-04:00,157936.3915176391,157936.3915176391,0.0
2020-06-01 09:30:00-04:00,157936.3915176391,157936.3915176391,0.0
2020-06-02 09:30:00-04:00,157936.3915176391,157936.3915176391,0.0
2020-06-03 09:30:00-04:00,157936.3915176391,157936.3915176391,0.0
2020-06-04 09:30:00-04:00,157936.3915176391,157936.3915176391,0.0
2020-06-05 09:30:00-04:00,157936.3915176391,157936.3915176391,0.0
2020-06-06 09:30:00-04:00,157936.3915176391,157936.3915176391,0.0
2020-06-08 09:30:00-04:00,157936.3915176391,157936.3915176391,0.0
2020-06-09 09:30:00-04:00,157936.3915176391,157936.3915176391,0.0
2020-06-10 09:30:00-04:00,157936.3915176391,157936.3915176391,0.0
2020-06-11 09:30:00-04:00,157936.3915176391,157936.3915176391,0.0
2020-06-12 09:30:00-04:00,157936.3915176391,157936.3915176391,0.0
2020-06-13 09:30:00-04:00,157936.3915176391,157936.3915176391,0.0
2020-06-15 09:30:00-04:00,157936.3915176391,157936.3915176391,0.0
2020-06-16 09:30:00-04:00,158288.89243316645,236806.39426422113,0.002231916989745786
2020-06-17 09:30:00-04:00,159303.89182281488,236806.39426422113,0.006412322267508319
2020-06-18 09:30:00-04:00,158263.89090728754,236806.39426422113,-0.006528408713856626
2020-06-19 09:30:00-04:00,158263.89090728754,236806.39426422113,0.0
2020-06-20 09:30:00-04:00,158263.89090728754,236806.39426422113,0.0
2020-06-22 09:30:00-04:00,158433.89670562738,236806.39426422113,0.0010741919547487822
2020-06-23 09:30:00-04:00,160726.09287261957,355305.6105728149,0.014467839361744117
2020-06-24 09:30:00-04:00,164726.44980621332,355305.6105728149,0.02488928127409995
2020-06-25 09:30:00-04:00,163037.1282730102,355305.6105728149,-0.010255314402699
2020-06-26 09:30:00-04:00,163037.1282730102,-14535.673851013242,0.0
2020-06-27 09:30:00-04:00,163037.1282730102,-14535.673851013242,0.0
2020-06-29 09:30:00-04:00,161778.52048492426,-14535.673851013242,-0.0077197617586735046
2020-06-30 09:30:00-04:00,165014.93039703363,-14535.673851013242,0.02000518920811234
2020-07-01 09:30:00-04:00,167723.52048492426,-14535.673851013242,0.016414212225364322
2020-07-02 09:30:00-04:00,167723.52048492426,-14535.673851013242,0.0
2020-07-03 09:30:00-04:00,167723.52048492426,-14535.673851013242,0.0
2020-07-06 09:30:00-04:00,168384.728981018,-14535.673851013242,0.003942252667855195
2020-07-07 09:30:00-04:00,167938.117652893,-14535.673851013242,-0.002652326792504711
2020-07-08 09:30:00-04:00,169231.52402496332,-14535.673851013242,0.007701684347466653
2020-07-09 09:30:00-04:00,167764.12473297113,-14535.673851013242,-0.008670957142569602
2020-07-10 09:30:00-04:00,167764.12473297113,-14535.673851013242,0.0
2020-07-11 09:30:00-04:00,167764.12473297113,-14535.673851013242,0.0
2020-07-13 09:30:00-04:00,167178.31906890863,-14535.673851013242,-0.0034918410893564067
2020-07-14 09:30:00-04:00,172462.1282730102,-14535.673851013242,0.03160582803756773
2020-07-15 09:30:00-04:00,170942.53110504145,-14535.673851013242,-0.008811193409159368
2020-07-16 09:30:00-04:00,172154.728981018,-14535.673851013242,0.007091259665692462
2020-07-17 09:30:00-04:00,172154.728981018,-14535.673851013242,0.0
2020-07-18 09:30:00-04:00,172154.728981018,-14535.673851013242,0.0
2020-07-20 09:30:00-04:00,174805.33322906488,-14535.673851013242,0.015396639196238127
2020-07-21 09:30:00-04:00,173743.9233169555,-14535.673851013242,-0.006071953827166743
2020-07-22 09:30:00-04:00,174816.92685699457,-14535.673851013242,0.006175775932500516
2020-07-23 09:30:00-04:00,171615.33322906488,-14535.673851013242,-0.018313979575608763
2020-07-24 09:30:00-04:00,171615.33322906488,-14535.673851013242,0.0
2020-07-25 09:30:00-04:00,171615.33322906488,-14535.673851013242,0.0
2020-07-27 09:30:00-04:00,172473.72190093988,-14535.673851013242,0.005001818052756679
2020-07-28 09:30:00-04:00,172293.9233169555,-14535.673851013242,-0.0010424694382582533
2020-07-29 09:30:00-04:00,172166.3226089477,-14535.673851013242,-0.0007405990040233457
2020-07-30 09:30:00-04:00,174486.3226089477,-14535.673851013242,0.013475341546729469
2020-07-31 09:30:00-04:00,174486.3226089477,-14535.673851013242,0.0
2020-08-01 09:30:00-04:00,174486.3226089477,-14535.673851013242,0.0
2020-08-03 09:30:00-04:00,175623.117652893,-14535.673851013242,0.00651509543526263
2020-08-04 09:30:00-04:00,177716.92685699457,-14535.673851013242,0.011922173071997388
2020-08-05 09:30:00-04:00,177722.73252105707,-14535.673851013242,3.2668042179162526e-05
2020-08-06 09:30:00-04:00,178766.72544097895,-14535.673851013242,0.005874279025043672
2020-08-07 09:30:00-04:00,178766.72544097895,-14535.673851013242,0.0
2020-08-08 09:30:00-04:00,178766.72544097895,-14535.673851013242,0.0
2020-08-10 09:30:00-04:00,180837.32968902582,-14535.673851013242,0.01158271620705209
2020-08-11 09:30:00-04:00,180019.52756500238,-14535.673851013242,-0.004522308117631213
2020-08-12 09:30:00-04:00,180698.117652893,-14535.673851013242,0.0037695359890643765
2020-08-13 09:30:00-04:00,180582.1282730102,-14535.673851013242,-0.0006418958945970665
2020-08-14 09:30:00-04:00,180582.1282730102,-14535.673851013242,0.0
2020-08-15 09:30:00-04:00,180582.1282730102,-14535.673851013242,0.0
2020-08-17 09:30:00-04:00,181701.52402496332,-14535.673851013242,0.006198818026226682
2020-08-18 09:30:00-04:00,182113.31906890863,-14535.673851013242,0.002266326857493617
2020-08-19 09:30:00-04:00,179973.117652893,-14535.673851013242,-0.011752031246027639
2020-08-20 09:30:00-04:00,181457.9339370727,-14535.673851013242,0.008250211495715698
2020-08-21 09:30:00-04:00,181457.9339370727,-14535.673851013242,0.0
2020-08-22 09:30:00-04:00,181457.9339370727,-14535.673851013242,0.0
2020-08-24 09:30:00-04:00,184711.72544097895,-14535.673851013242,0.017931381854235262
2020-08-25 09:30:00-04:00,185425.13181304926,-14535.673851013242,0.003862269005214136
2020-08-26 09:30:00-04:00,187600.13181304926,-14535.673851013242,0.011729801557821773
2020-08-27 09:30:00-04:00,188139.52756500238,-14535.673851013242,0.002875241860121225
2020-08-28 09:30:00-04:00,188139.52756500238,-14535.673851013242,0.0
2020-08-29 09:30:00-04:00,188139.52756500238,-14535.673851013242,0.0
2020-08-31 09:30:00-04:00,188586.12119293207,-14535.673851013242,0.0023737363100126974
2020-09-01 09:30:00-04:00,191172.9339370727,-14535.673851013242,0.013716877614202483
2020-09-02 09:30:00-04:00,191868.9233169555,-14535.673851013242,0.0036406271826738834
2020-09-03 09:30:00-04:00,186219.728981018,-14535.673851013242,-0.02944298763070341
2020-09-04 09:30:00-04:00,186219.728981018,-14535.673851013242,0.0
2020-09-05 09:30:00-04:00,186219.728981018,-14535.673851013242,0.0
2020-09-08 09:30:00-04:00,181243.31906890863,-14535.673851013242,-0.026723322707749353
2020-09-09 09:30:00-04:00,183719.93039703363,-14535.673851013242,0.013664566180138227
2020-09-10 09:30:00-04:00,180239.93039703363,-14535.673851013242,-0.01894187523628732
2020-09-11 09:30:00-04:00,180239.93039703363,-14535.673851013242,0.0
2020-09-12 09:30:00-04:00,180239.93039703363,-14535.673851013242,0.0
2020-09-14 09:30:00-04:00,183313.9233169555,-14535.673851013242,0.017055005032183823
2020-09-15 09:30:00-04:00,183540.13181304926,-14535.673851013242,0.0012339951706921148
2020-09-16 09:30:00-04:00,178929.12473297113,-14535.673851013242,-0.02512260961420043
2020-09-17 09:30:00-04:00,179978.9233169555,-14535.673851013242,0.005867119651711716
2020-09-18 09:30:00-04:00,179978.9233169555,-14535.673851013242,0.0
2020-09-19 09:30:00-04:00,179978.9233169555,-14535.673851013242,0.0
2020-09-21 09:30:00-04:00,176034.93039703363,-14535.673851013242,-0.021913637703989575
2020-09-22 09:30:00-04:00,177386.3226089477,-14535.673851013242,0.007676841231828879
2020-09-23 09:30:00-04:00,171771.92685699457,-14535.673851013242,-0.03165066883048362
2020-09-24 09:30:00-04:00,172560.71836090082,-14535.673851013242,0.004592086252621197
2020-09-25 09:30:00-04:00,172560.71836090082,-14535.673851013242,0.0
2020-09-26 09:30:00-04:00,172560.71836090082,-14535.673851013242,0.0
2020-09-28 09:30:00-04:00,179166.92685699457,-14535.673851013242,0.038283385459008334
2020-09-29 09:30:00-04:00,178656.52402496332,-14535.673851013242,-0.002848755855697882
2020-09-30 09:30:00-04:00,181324.52756500238,-14535.673851013242,0.014933703398742226
2020-10-01 09:30:00-04:00,177850.33322906488,-14535.673851013242,-0.019160090378242067
2020-10-02 09:30:00-04:00,177850.33322906488,-14535.673851013242,0.0
2020-10-03 09:30:00-04:00,177850.33322906488,-14535.673851013242,0.0
2020-10-05 09:30:00-04:00,182612.1282730102,-14535.673851013242,0.0267741699297932
2020-10-06 09:30:00-04:00,181573.9233169555,-14535.673851013242,-0.00568530122217592
2020-10-07 09:30:00-04:00,184317.32968902582,-14535.673851013242,0.015109032849840665
2020-10-08 09:30:00-04:00,185889.12473297113,-14535.673851013242,0.00852765741885042
2020-10-09 09:30:00-04:00,185889.12473297113,-14535.673851013242,0.0
2020-10-10 09:30:00-04:00,185889.12473297113,-14535.673851013242,0.0
2020-10-12 09:30:00-04:00,189786.72544097895,-14535.673851013242,0.020967341223466995
2020-10-13 09:30:00-04:00,188899.32614898676,-14535.673851013242,-0.004675771131675721
2020-10-14 09:30:00-04:00,184816.12119293207,-14535.673851013242,-0.021615773011462336
2020-10-15 09:30:00-04:00,187861.12119293207,-14535.673851013242,0.016475835443063414
2020-10-16 09:30:00-04:00,187861.12119293207,-14535.673851013242,0.0
2020-10-17 09:30:00-04:00,187861.12119293207,-14535.673851013242,0.0
2020-10-19 09:30:00-04:00,184671.12119293207,-14535.673851013242,-0.016980628986685842
2020-10-20 09:30:00-04:00,184595.71836090082,-14535.673851013242,-0.0004083087357902304
2020-10-21 09:30:00-04:00,184381.12119293207,-14535.673851013242,-0.001162525165124273
2020-10-22 09:30:00-04:00,186103.72190093988,-14535.673851013242,0.009342608922555229
2020-10-23 09:30:00-04:00,186103.72190093988,-14535.673851013242,0.0
2020-10-24 09:30:00-04:00,186103.72190093988,-14535.673851013242,0.0
2020-10-26 09:30:00-04:00,182525.13181304926,-14535.673851013242,-0.019229008701907913
2020-10-27 09:30:00-04:00,178082.32968902582,-14535.673851013242,-0.02434076929512352
2020-10-28 09:30:00-04:00,175072.1282730102,-14535.673851013242,-0.016903425630561686
2020-10-29 09:30:00-04:00,175866.72544097895,-14535.673851013242,0.004538684574221019
2020-10-30 09:30:00-04:00,175866.72544097895,-14535.673851013242,0.0
2020-10-31 09:30:00-04:00,175866.72544097895,-14535.673851013242,0.0
2020-11-02 09:30:00-05:00,176980.33322906488,-14535.673851013242,0.00633211191766736
2020-11-03 09:30:00-05:00,179004.52756500238,-14535.673851013242,0.011437397020366058
2020-11-04 09:30:00-05:00,183163.117652893,-14535.673851013242,0.0232317592435225
2020-11-05 09:30:00-05:00,188023.52048492426,-14535.673851013242,0.026535925432553897
2020-11-06 09:30:00-05:00,188423.72190093988,-14535.673851013242,0.00212846464625005
2020-11-07 09:30:00-05:00,188423.72190093988,-14535.673851013242,0.0
2020-11-09 09:30:00-05:00,196566.92685699457,-14535.673851013242,0.04321751462024426
2020-11-10 09:30:00-05:00,190488.52048492426,-14535.673851013242,-0.030922833608180933
2020-11-11 09:30:00-05:00,192176.3226089477,-14535.673851013242,0.008860387595676755
2020-11-12 09:30:00-05:00,191700.71836090082,-14535.673851013242,-0.002474832703582619
2020-11-13 09:30:00-05:00,191520.91977691645,-14535.673851013242,-0.000937912938051122
2020-11-14 09:30:00-05:00,191520.91977691645,-14535.673851013242,0.0
2020-11-16 09:30:00-05:00,194832.73252105707,-14535.673851013242,0.01729217230158575
2020-11-17 09:30:00-05:00,194246.92685699457,-14535.673851013242,-0.003006710712735061
2020-11-18 09:30:00-05:00,194792.1282730102,-14535.673851013242,0.0028067441006003335
2020-11-19 09:30:00-05:00,191712.32968902582,-14535.673851013242,-0.015810693231237183
2020-11-20 09:30:00-05:00,192814.32614898676,-14535.673851013242,0.005748177291197143
2020-11-21 09:30:00-05:00,192814.32614898676,-14535.673851013242,0.0
2020-11-23 09:30:00-05:00,192686.72544097895,-14535.673851013242,-0.0006617802243035209
2020-11-24 09:30:00-05:00,194386.12119293207,-14535.673851013242,0.008819474969351981
2020-11-25 09:30:00-05:00,196079.728981018,-14535.673851013242,0.00871259623728493
2020-11-26 09:30:00-05:00,196079.728981018,-14535.673851013242,0.0
2020-11-27 09:30:00-05:00,196491.52402496332,-14535.673851013242,0.0021001408258023435
2020-11-28 09:30:00-05:00,196491.52402496332,-14535.673851013242,0.0
2020-11-30 09:30:00-05:00,195905.71836090082,-14535.673851013242,-0.0029813279069893506
2020-12-01 09:30:00-05:00,197494.93039703363,-14535.673851013242,0.008112126840550626
2020-12-02 09:30:00-05:00,197059.93039703363,-14535.673851013242,-0.0022025881835321393
2020-12-03 09:30:00-05:00,198138.72190093988,-14535.673851013242,0.005474433598614992
2020-12-04 09:30:00-05:00,198509.93039703363,-14535.673851013242,0.0018734777964266591
2020-12-05 09:30:00-05:00,198509.93039703363,-14535.673851013242,0.0
2020-12-07 09:30:00-05:00,199495.91977691645,-14535.673851013242,0.004966952423542503
2020-12-08 09:30:00-05:00,198741.92685699457,-14535.673851013242,-0.003779490431508714
2020-12-09 09:30:00-05:00,200574.728981018,-14535.673851013242,0.009222020501704398
2020-12-10 09:30:00-05:00,197378.9233169555,-14535.673851013242,-0.015933241841074364
2020-12-11 09:30:00-05:00,197106.3226089477,-14535.673851013242,-0.0013811034300256209
2020-12-12 09:30:00-05:00,197106.3226089477,-14535.673851013242,0.0
2020-12-14 09:30:00-05:00,199275.5346450805,-14535.673851013242,0.01100528895989017
2020-12-15 09:30:00-05:00,198556.3226089477,-14535.673851013242,-0.003609133642088924
2020-12-16 09:30:00-05:00,199959.93039703363,-14535.673851013242,0.007069066195642293
2020-12-17 09:30:00-05:00,201189.52756500238,-14535.673851013242,0.0061492178234274775
2020-12-18 09:30:00-05:00,200626.92685699457,-14535.673851013242,-0.0027963717337426974
2020-12-19 09:30:00-05:00,200626.92685699457,-14535.673851013242,0.0
2020-12-21 09:30:00-05:00,198063.32685699456,-13619.273851013242,-0.01277794581296321
2020-12-22 09:30:00-05:00,199942.52119293206,-13619.273851013242,0.009487845961985153
2020-12-23 09:30:00-05:00,199983.12544097894,-13619.273851013242,0.0002030796041012639
2020-12-24 09:30:00-05:00,199867.11836090081,-13619.273851013242,-0.0005800843437281378
2020-12-25 09:30:00-05:00,199867.11836090081,-13619.273851013242,0.0
2020-12-28 09:30:00-05:00,201989.92048492425,-13619.273851013242,0.010621067344305679
2020-12-29 09:30:00-05:00,203190.52473297113,-13619.273851013242,0.005943881977697352
2020-12-30 09:30:00-05:00,202337.92402496331,-13619.273851013242,-0.004196065289600925
2020-12-31 09:30:00-05:00,202013.12544097894,-13619.273851013242,-0.0016052284096000902
2021-01-01 09:30:00-05:00,202013.12544097894,-13619.273851013242,0.0
2021-01-04 09:30:00-05:00,204060.52473297113,-13619.273851013242,0.010134981514309471
2021-01-05 09:30:00-05:00,199878.72968902581,-13619.273851013242,-0.020492915273140233
2021-01-06 09:30:00-05:00,200812.52119293206,-13619.273851013242,0.004671790266823628
2021-01-07 09:30:00-05:00,204518.72968902581,-13619.273851013242,0.01845606276977607
2021-01-08 09:30:00-05:00,207122.92402496331,-13619.273851013242,0.012733280418361748
2021-01-09 09:30:00-05:00,207122.92402496331,-13619.273851013242,0.0
2021-01-11 09:30:00-05:00,205533.72968902581,-13619.273851013242,-0.007672710992366882
2021-01-12 09:30:00-05:00,206136.9346450805,-13619.273851013242,0.002934822216126509
2021-01-13 09:30:00-05:00,206020.92756500238,-13619.273851013242,-0.0005627670765447901
2021-01-14 09:30:00-05:00,207122.92402496331,-13619.273851013242,0.0053489539775672945
2021-01-15 09:30:00-05:00,204878.32685699456,-13619.273851013242,-0.010837029162924616
2021-01-16 09:30:00-05:00,204878.32685699456,-13619.273851013242,0.0
2021-01-19 09:30:00-05:00,205817.92402496331,-13619.273851013242,0.00458612280948878
2021-01-20 09:30:00-05:00,207424.517652893,-13619.273851013242,0.007805897545321683
2021-01-21 09:30:00-05:00,209384.92048492425,-13619.273851013242,0.009451162544400038
2021-01-22 09:30:00-05:00,208085.72614898675,-13619.273851013242,-0.006204813283251842
2021-01-23 09:30:00-05:00,208085.72614898675,-13619.273851013242,0.0
2021-01-25 09:30:00-05:00,208909.3339370727,-13619.273851013242,0.003958021548754687
2021-01-26 09:30:00-05:00,209918.5282730102,-13619.273851013242,0.004830776667171355
2021-01-27 09:30:00-05:00,206908.32685699456,-13619.273851013242,-0.014339855756328013
2021-01-28 09:30:00-05:00,204669.517652893,-13619.273851013242,-0.010820295336151031
2021-01-29 09:30:00-05:00,204246.128981018,-13619.273851013242,-0.002068645476523967
2021-01-30 09:30:00-05:00,204246.128981018,-13619.273851013242,0.0
2021-02-01 09:30:00-05:00,203138.32685699456,-13619.273851013242,-0.005423858604078569
2021-02-02 09:30:00-05:00,206577.7226089477,-13619.273851013242,0.016931299007766132
2021-02-03 09:30:00-05:00,208195.92756500238,-13619.273851013242,0.007833395274271515
2021-02-04 09:30:00-05:00,208497.52119293206,-13619.273851013242,0.0014486048380342176
2021-02-05 09:30:00-05:00,211536.73322906488,-13619.273851013242,0.014576729827499912
2021-02-06 09:30:00-05:00,211536.73322906488,-13619.273851013242,0.0
2021-02-08 09:30:00-05:00,212157.31977691644,-13619.273851013242,0.0029337058315046516
2021-02-09 09:30:00-05:00,212354.517652893,-13619.273851013242,0.0009294889103232951
2021-02-10 09:30:00-05:00,213810.3233169555,-13619.273851013242,0.006855543645377438
2021-02-11 09:30:00-05:00,213299.92048492425,-13619.273851013242,-0.0023871758113129804
2021-02-12 09:30:00-05:00,212493.72968902581,-13619.273851013242,-0.0037796113288068867
2021-02-13 09:30:00-05:00,212493.72968902581,-13619.273851013242,0.0
2021-02-16 09:30:00-05:00,214877.52119293206,-13619.273851013242,0.011218173389844655
2021-02-17 09:30:00-05:00,212824.3339370727,-13619.273851013242,-0.009555151439111564
